Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,both,Under,1,0.77,0.15,0.78,0.25,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.77,0.15,0.78,0.25,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.77,0.15,0.78,0.25,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.79,0.99,0.79,0.87,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.79,0.16,0.78,0.27,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.79,0.99,0.79,0.87,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.79,0.16,0.79,0.27,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.79,0.99,0.79,0.87,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.79,0.16,0.79,0.27,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.79,0.99,0.79,0.87,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.79,0.16,0.78,0.27,0.79,0.79,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.77,0.15,0.78,0.25,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.77,0.15,0.78,0.25,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.77,0.15,0.78,0.25,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.77,0.15,0.78,0.25,0.77,0.77,"('n_neighbors:', 1, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.79,0.99,0.78,0.87,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.79,0.17,0.83,0.28,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.79,0.99,0.78,0.87,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.79,0.17,0.83,0.28,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.79,0.99,0.78,0.87,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.79,0.17,0.83,0.28,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.79,0.99,0.78,0.87,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.79,0.17,0.83,0.28,0.81,0.79,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.76,0.15,0.81,0.26,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.76,0.15,0.81,0.26,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.76,0.15,0.81,0.26,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.76,0.15,0.81,0.26,0.79,0.76,"('n_neighbors:', 3, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.81,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.78,0.17,0.83,0.28,0.81,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.81,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.78,0.17,0.83,0.28,0.81,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.8,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.78,0.17,0.83,0.28,0.8,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.81,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.78,0.17,0.83,0.28,0.81,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.76,0.15,0.81,0.26,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.76,0.15,0.81,0.25,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.76,0.15,0.81,0.25,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.76,0.15,0.81,0.26,0.78,0.76,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.81,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.81,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.81,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.81,0.78,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.76,0.15,0.83,0.26,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.76,0.15,0.83,0.26,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.76,0.15,0.83,0.26,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.76,0.99,0.76,0.86,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.76,0.15,0.83,0.26,0.79,0.76,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.78,0.17,0.86,0.28,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.78,0.17,0.86,0.28,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.78,0.17,0.86,0.28,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.78,0.17,0.86,0.28,0.82,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.75,0.99,0.75,0.85,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.75,0.15,0.84,0.26,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.75,0.99,0.75,0.85,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.75,0.15,0.84,0.26,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.75,0.99,0.75,0.85,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.75,0.15,0.84,0.26,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.75,0.99,0.75,0.85,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.75,0.15,0.84,0.26,0.79,0.75,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.78,0.17,0.87,0.28,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.78,0.17,0.87,0.29,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.78,0.17,0.87,0.29,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.78,0.17,0.87,0.28,0.82,0.78,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.76,0.99,0.75,0.85,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.76,0.15,0.85,0.26,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.76,0.99,0.75,0.85,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.76,0.15,0.85,0.26,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.76,0.99,0.75,0.85,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.76,0.15,0.85,0.26,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.76,0.99,0.75,0.85,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.76,0.15,0.85,0.26,0.8,0.76,"('n_neighbors:', 10, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.8,0.99,0.80,0.88,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.8,0.18,0.82,0.29,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.8,0.99,0.80,0.88,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.8,0.18,0.82,0.29,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.8,0.99,0.80,0.88,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.8,0.18,0.82,0.29,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.8,0.99,0.80,0.88,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.8,0.18,0.82,0.29,0.81,0.8,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.77,0.99,0.77,0.87,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.77,0.16,0.80,0.26,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.77,0.99,0.77,0.87,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.77,0.16,0.80,0.26,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.87,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.77,0.16,0.80,0.26,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.87,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.77,0.16,0.80,0.26,0.79,0.77,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.77,0.17,0.87,0.28,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.77,0.17,0.87,0.28,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.77,0.17,0.87,0.28,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.77,0.99,0.77,0.86,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.77,0.17,0.87,0.28,0.82,0.77,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.75,0.99,0.74,0.85,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.75,0.15,0.85,0.26,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.75,0.99,0.74,0.85,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.75,0.15,0.85,0.26,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.75,0.99,0.74,0.85,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.75,0.15,0.85,0.26,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.75,0.99,0.74,0.85,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,1,0.75,0.15,0.85,0.26,0.8,0.75,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,both,Under,0,0.78,0.99,0.78,0.87,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,both,Under,0,0.78,0.99,0.77,0.87,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,1,0.78,0.17,0.85,0.28,0.81,0.78,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,both,Under,0,0.75,0.99,0.75,0.85,0.79,0.75,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,1,0.75,0.15,0.83,0.25,0.79,0.75,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,both,Under,0,0.75,0.99,0.75,0.85,0.79,0.75,"('n_neighbors:', 20, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
